,ResponseId,StartDate,OverallSatisfaction,OpenResponse,LoggingIn,AccessPurchase,PageNumberSearch,Price,Navigation,Products,CustomerSupport,OtherDevices,Technical,Other(Homework),Group Satisfaction,sentiment
128,R_1NFaFgwYfP3jbv5,2020-04-01 04:05:00,6,"A representative guided my class through everything at the beginning of the semester, so it was very simple.",0,1,0,0,0,0,1,0,0,0,6-8,neutral
129,R_24iVR4LeLsXQ1nU,2019-03-10 21:42:00,7,A search feature for every textbook would take my rating up to 9.,0,0,1,0,0,0,0,0,0,0,6-8,neutral
130,R_1DUQ2lmwvc3pCkU,2019-07-10 22:54:00,1,"A service outage caused my courses to disappear from my account for over 4 hours while I was trying to study for a midterm. I get logged out for inactivity with no warning and have to completely re-enter the publisher1.com address in order to log back in. I use virtual servers in my Network Security Fundamentals class that glitch out and cause me to have to restart the labs 3 to 5 times because the virtual servers won't shut down properly. This usually adds about 1 to 2 hours to the time I spend on these labs waiting for the program to behave properly. With all the money this company gets from so many students across the country, I'd think it would have better web support and design.",1,0,0,0,0,0,1,0,1,0,1-5,positive
131,R_pDAqk4F8VWcqmSl,2020-03-30 19:17:00,8,"A tutorial is given, but I am never inclined to watch it. I do like how easy it is for me to navigate without watching/ going through the tutorial. ",0,0,0,0,1,0,0,0,0,1,6-8,positive
132,R_4OS1DqTMSJYy2w9,2019-03-14 12:58:00,9,A variety of options to learn from,0,0,0,0,0,1,0,1,0,0,9-10,neutral
133,R_bsaLHIUa88BJ5mx,2020-03-09 19:06:00,10,A very good study resource. Assignment questions are clearly stated and the immediate feedback publisher1 provides makes it possible to hone in on any problem areas which may have been encountered. The savings gained by not having to buy a series of hard-copy textbooks is also appealing. ,0,0,0,0,0,0,0,1,0,0,9-10,positive
134,R_1P19QX3qIvxYFVD,2020-02-22 15:10:00,10,a very helpful tool that help me with my studies,0,0,0,0,0,0,0,1,0,0,9-10,positive
135,R_xlQdSSuU2ZsmFIB,2019-02-11 17:20:00,4,"A vital section of my textbook is missing, and the online textbooks can be rather difficult to navigate.",0,0,1,0,0,0,0,0,0,0,1-5,negative
136,R_12svU4X7hfF5UKJ,2018-12-11 08:29:00,4,A waste of money. Was not hard to sign up for just did not meet expectations. ,1,0,0,1,0,0,0,0,0,0,1-5,negative
137,R_dj6ykFGMYNuEoLv,2019-02-23 19:49:00,4,A white and red box keeps appearing on my dashboard and it won't give me an option to close it so I can't access my homework.,0,1,0,0,0,0,0,0,0,1,1-5,neutral
138,R_2CNhBelnkFXXy6Q,2019-02-19 21:41:00,1,A white blank page pops up with a red bar and it doesn't allow me to access anything.,1,1,0,0,0,0,0,0,0,0,1-5,neutral
139,R_2pXdgfvi71bqBAg,2018-12-11 19:07:00,1,â€¦ notifications,0,0,0,0,0,0,1,1,0,0,1-5,neutral
140,R_2rBgVFGtjkTaFP2,2019-12-05 11:40:00,10,A+ for what you guys are doing here,0,0,0,1,0,0,0,0,0,0,9-10,neutral
141,R_cTPDPmP5Dmw0tep,2020-03-10 13:01:00,10,ability to highlight and review notes from text is great,0,0,0,0,0,0,0,1,0,0,9-10,positive
142,R_263JY6aL3T3nidD,2020-11-30 16:02:00,10,able to have all textbooks in one place,0,0,0,1,0,0,0,0,0,0,9-10,neutral
143,R_2X0BJNBdTkz5BXS,2019-03-28 18:57:00,3,Able to navigate,0,0,0,0,0,0,0,1,0,0,1-5,neutral
144,R_1LSTdzaeH44Y1ut,2019-03-10 21:28:00,1,Absolute rip off of a price,0,0,0,1,0,0,0,0,0,0,1-5,neutral
145,R_12eUVMMRE29Rpkp,2020-09-02 13:08:00,1,absolutely difficult nd overpriced,0,0,0,0,1,0,0,0,0,0,1-5,negative
146,R_1QasQ126CwtrUEq,2019-04-30 11:26:00,1,Absolutely hate publisher1 ,0,0,0,1,0,0,0,0,0,0,1-5,negative
147,R_1IrUHiPOmdjWNoR,2019-01-30 07:00:00,1,Absolutely livid.,0,0,0,0,0,0,1,0,0,0,1-5,negative
148,R_1d0QMm247wWkTVY,2019-02-04 13:59:00,7,access ,0,1,0,0,0,0,0,0,0,0,6-8,neutral
149,R_2rjURRYDHFpRfUo,2018-12-02 16:23:00,6,access / preview,0,0,0,0,0,1,0,0,0,0,6-8,neutral
150,R_2rG8tBl4ADd3orP,2020-04-15 19:23:00,2,access and inputting for acct102 is horrible.  the software is not user friendly  i had to get the hadcopy book,0,0,0,0,1,0,0,0,0,0,1-5,negative
151,R_2TGczAg3TH7NJQm,2019-02-07 10:03:00,1,Access code given was not the full 18 key,0,1,0,0,0,0,0,0,0,0,1-5,neutral
152,R_29aydJG0lVOt0Hu,2020-08-24 14:44:00,1,Access code i purchase continue to say invalid and called and couldn't get any live person (tech support) on phone .  Spoke with chat and it wants me to reach out to instructor. So I Reached to instructor no word yet.  I am having a ruff time.  I need my books to do the assigned home work.  i hope help come soon.  I am not happy camper.  ,0,0,0,0,0,0,1,0,0,0,1-5,positive
153,R_1kIHF0JhVN7aq6i,2018-10-04 12:16:00,1,access code issue ,0,1,0,0,0,0,0,0,0,0,1-5,neutral
154,R_29o9gYGqfena87M,2019-01-23 06:58:00,2,"Access code issues, said it was expired but it was a new code",0,1,0,0,0,0,0,0,0,0,1-5,neutral
155,R_31cNN4XJXvhOFy3,2018-11-15 18:09:00,7,access codes ,0,1,0,0,0,0,0,0,0,0,6-8,neutral
156,R_0CbCePmcb8yfpYd,2019-01-10 01:31:00,3,Access codes have been denied at the beginning of several  school semesters. Waiting for long periods of time only to have the same problem occur even when the tech support says that it has resolved the issues. ,0,0,0,0,0,0,1,0,0,0,1-5,negative
157,R_Rgygodt9JzxaYKJ,2019-02-25 16:16:00,10,Access Codes should more accessible for those who subscribe to publisher1.,0,1,0,0,0,0,0,0,0,0,9-10,neutral
158,R_31cNN4XJXvhOFy3,2018-11-15 18:09:00,7,access codes were not properly explained ,0,1,0,0,0,0,0,0,0,0,6-8,neutral
159,R_2upoUPd499ZVQWL,2019-01-15 09:20:00,9,Access codes would not stay registered had to call publisher1 to get it to work.,0,1,0,0,0,0,1,0,0,0,9-10,neutral
160,R_11imNuvQ6zcvsnM,2019-07-30 09:42:00,6,access is not always easy.,0,0,0,0,0,0,0,1,0,0,6-8,negative
161,R_1ozCAhZnPOxvfmQ,2020-04-11 01:55:00,10,access is simple and easy to manage. no time wasted,0,0,0,0,1,0,0,0,0,0,9-10,positive
162,R_3oEY7d1PWDyHGT7,2020-02-24 16:59:00,10,access online and offline is great,0,0,0,0,0,0,0,1,0,0,9-10,positive
163,R_21p1MbVgBi5qGbn,2021-03-29 14:42:00,10,"Access to all my books in 1 place for 1 flat rate. Also you have the ability to rent a few hard copies for free and more for a cheap price if you desire. The ability to look at books you're instructor has not selected is also great, in my case the professor has the wrong book selected, but it could also be used to get information from a different perspective or year",0,0,0,1,0,1,0,0,0,0,9-10,positive
164,R_1dLy7nOkQg5k8Hy,2021-03-23 18:13:00,10,Access to all the info we need to succeed in this course. ,0,1,0,0,0,0,0,0,0,0,9-10,positive
165,R_3HS6NbvRExHwWgS,2020-04-29 16:56:00,10,Access to E-books for a decent price. Especially with publisher1.,0,1,0,1,0,0,0,0,0,0,9-10,neutral
166,R_1HkST13EeLqH8Pf,2019-07-11 10:27:00,10,Access to everything .,0,0,0,0,1,0,0,0,0,0,9-10,neutral
167,R_3fIemeoi1LtIgfO,2020-11-11 11:04:00,7,Access to homework via mobile apps,0,0,0,0,0,0,0,1,0,0,6-8,neutral
168,R_1hX3d0Z43r3WT5a,2021-03-02 17:25:00,6,"access to homework, videos, etc. is too crammed. Also e-book format is odd and not like a book at all. Can't exactly explain it but publisher3 education is better. Take note!",0,0,0,0,0,0,0,1,0,1,6-8,positive
169,R_XuMDwHueIFLfLm9,2020-04-06 10:49:00,10,Access to many textbooks especially at this point of time.,0,0,0,1,0,0,0,0,0,0,9-10,neutral
170,R_ZrhAF54eGsgBt0B,2020-03-16 14:53:00,9,Access to resources is a great benefit and tool.,0,0,0,0,0,1,0,0,0,0,9-10,positive
171,R_9mN7DchXNrQY3eN,2019-04-26 12:49:00,10,access to texbooks and assignments for classes.,0,1,0,0,0,0,0,0,0,0,9-10,neutral
172,R_2ZJiIKjwRCWJfvR,2021-02-25 13:44:00,3,"access to the textbook is not easy. im unable to hi light in the full text book option, and all of the picture pop outs are small and I have to scroll around to see or read the whole picture",0,0,1,0,0,0,0,0,0,0,1-5,negative
173,R_2e59ZprBT3nPmDE,2019-02-18 12:04:00,5,Access.,0,1,0,0,0,0,0,0,0,0,1-5,neutral
174,R_25GYsNulX6Em1SS,2019-02-10 21:28:00,7,"Accessibiility. Its complicated to get where i need to be within the website
",0,0,0,0,1,0,0,0,0,0,6-8,neutral
175,R_2vepQ8OF4sn4ihT,2020-10-06 18:40:00,10,accessibility,0,0,0,0,0,0,0,1,0,0,9-10,neutral
176,R_3R3M5qw5bZ5Gu8X,2020-09-12 14:56:00,6,Accessibility and design could improve.,0,0,0,0,0,0,0,1,1,0,6-8,positive
177,R_DIdJJeHkETatPjz,2019-03-20 12:58:00,7,Accessible on the phone,0,0,0,0,0,0,0,1,0,0,6-8,neutral
178,R_265SNruILiS0jJ8,2020-03-04 19:28:00,4,accessing and viewing different courses is too complicated,0,1,0,0,0,0,0,0,0,0,1-5,neutral
179,R_3fBpzOsGBuov4B8,2018-12-04 10:16:00,6,accessing books,0,1,0,0,0,0,0,0,0,0,6-8,neutral
180,R_2eb6PGsSqtH1hkv,2019-09-18 16:29:00,3,"Accessing courseware, taking notes, completing assignments is too difficult...  not user friendly and too easily interrupted; no recovery",0,0,0,0,1,0,0,1,0,0,1-5,negative
181,R_3KVlAqrcEzM01Ks,2019-02-20 15:37:00,7,Accessing Dashboard is difficult at times. It is very slow and takes a long time to load about 80% of the time.,1,0,0,0,0,0,0,0,0,0,6-8,negative
182,R_1DYy1CzxPXrPaZ2,2018-10-04 11:27:00,4,accessing iLrn has been a pain because of the difficulty to find book codes,0,1,0,0,0,0,0,0,0,0,1-5,negative
183,R_Zl4gwwj5cuMZDwZ,2020-04-24 02:05:00,10,"Accessing my class materials was very easy, as was linking my class materials through Blackboard to my publisher1 account.",0,1,0,0,1,0,0,0,0,0,9-10,positive
184,R_1E1bB7Gi3SIqXnZ,2020-03-27 18:23:00,6,"Accessing the E-book is finicky.  It takes me several tries to access it, it keeps saying that there is an error 404 the four or five times I try before it actually produces the textbook",1,1,0,0,0,0,0,0,0,0,6-8,negative
185,R_D5CF7bCbF5aQQPD,2020-03-02 20:19:00,8,"Accessing the materials are great. Your app updates have been fantastic, I downloaded the app in spring of 2019 and honestly it needed a lot of work. Now I redownloaded it and it is much better and easier to use. The advanced audio function is my favorite. Some glitches don't make it work all the time, but when they do its a great help. The listening option online, however, really needs improving.",0,0,0,0,0,0,0,1,0,0,6-8,positive
186,R_UlJsoF29UKOyt0t,2018-12-04 19:57:00,8,Accessing the Product1 rental was very convoluted and confusing.,0,0,0,0,0,1,0,0,0,0,6-8,negative
187,R_3De7OyI3SK1VqPq,2020-10-01 19:58:00,10,Accessing the textbook and accompanying materials is easy.,0,0,0,0,1,0,0,0,0,0,9-10,positive
188,R_2SotEj6QaQMRU3b,2018-11-14 20:33:00,1,"According to all known laws
of aviation,

  
there is no way a bee
should be able to fly.

  
Its wings are too small to get
its fat little body off the ground.

  
The bee, of course, flies anyway

  
because bees don't care
what humans think is impossible.",0,0,0,0,0,0,0,1,0,0,1-5,negative
189,R_29gEQlaOSfvOPDC,2020-02-25 19:51:00,5,Accounting on publisher1 is very difficult to understand because terms my professor uses are different than terms on publisher1,0,0,0,0,1,0,0,0,0,1,1-5,negative
190,R_3k0yDCcGgN5zn39,2018-12-05 16:45:00,4,"Actual homework bits are'nt bad. Its nice to have the problem templetes to work from. The videos are'nt that great though. Would be nice to instead have the steps spelled out more in the ""show solution"" button. Like make it optional. x+2+3 = x +5 [Show more] --> Added 2 and 3.",0,0,0,0,0,0,0,0,0,1,1-5,positive
191,R_2dEEvbpw0gEonmp,2018-12-03 12:27:00,7,actually it wasn't that complicated ---I finally figured it out,1,0,0,0,0,0,1,0,0,0,6-8,neutral
192,R_27OMf3yK9J0KyVk,2019-03-18 08:38:00,8,Actually purchasing the service was straightforward.,0,0,0,0,0,0,1,0,1,0,6-8,neutral
193,R_2pVr8nfuEFV56dw,2020-09-29 12:30:00,9,"Actually, I love it. I really enjoy being able to practice with publisher1. Sometimes the technical part can be a little frustrating. I do not like to chat. Phone calls require a lot of waiting, but people answering are always kind and helpful. I also like the flashcards and all the various exercises and repetitions in different ways. It is really an excellent course. ",0,0,0,0,0,0,1,1,1,0,9-10,positive
194,R_3PLyD6fbkepCsNj,2020-04-24 16:06:00,10,"Actually, our instructor only needs us to access the textbook.",0,1,0,0,0,0,0,0,0,0,9-10,neutral
195,R_ZLbkmGqht1TVFLj,2019-02-01 05:19:00,10,Add some nursing books ,0,1,0,0,0,0,0,0,0,0,9-10,neutral
196,R_2VDdOL46FUWrcwy,2019-05-02 03:15:00,3,Added courses stuck and they cannot be removed. No trash icon available on some courses. Apple mobile devices cannot tap on remove button after hitting trash icon. Responsiveness or web touch failed! iPhone SE users cannot scroll up or down when browsing books in catalogue. ,0,0,0,0,0,0,0,1,0,0,1-5,negative
197,R_3jVcPNrUJ5Tu8y9,2019-02-13 15:38:00,9,Adding books,0,1,0,0,0,0,0,0,0,0,9-10,neutral
198,R_Y3oz2A0uiAUKWit,2020-02-15 17:09:00,5,adding courses is difficult and had to buy all the courses ,0,1,0,0,0,0,0,0,0,0,1-5,negative
199,R_1Ckl3opREZt2tE7,2018-11-30 13:25:00,7,adding more to the mobile app would be great ,0,0,0,0,0,0,0,1,0,0,6-8,positive
200,R_30qnbMsnQ83IzAz,2019-04-28 18:55:00,5,Adding textbooks to your dashboard is not user friendly. ,0,0,0,0,1,0,0,0,0,0,1-5,negative
201,R_1OjnjGQ2DrV32HP,2019-04-24 20:16:00,6,Adobe flash hit me right when finals came around and homework became a factor in whether i pass or not.,0,0,0,0,0,0,0,1,0,0,6-8,neutral
202,R_2TWXWkUeJpCWvba,2019-02-05 21:55:00,9,"Ads were super annoying. I'm a college student, I'll get it if I need it. Also, the free trial stopped me from being able to buy any books full price.",0,0,0,1,0,0,0,0,0,0,9-10,positive
203,R_3jYy6BmZFC2Kovg,2020-04-14 10:31:00,10,Adult learner finding this program resource extremely effective...,0,0,0,0,0,0,0,0,1,0,9-10,positive
204,R_1C9HepLaWL2GPZo,2019-04-24 20:54:00,1,Advertised features are not available. Book pages are not available for following along with class using hard cover book. ,0,0,1,0,0,1,0,0,0,0,1-5,neutral
205,R_1n0FuKql4mJ2X48,2019-02-09 18:44:00,5,Advertisement was untrue regarding extras or other offers you get with signing up were untrue.  I received no free access to product3 or discount for subscriptions to anything else.,0,1,0,0,0,1,0,0,0,0,1-5,negative
206,R_1LXyBfpgv0VNUrl,2019-06-14 22:41:00,10,affordable,0,0,0,1,0,0,0,1,0,0,9-10,neutral
207,R_tSYRwAlYkf7B1ZL,2019-04-30 12:07:00,10,Affordable,0,0,0,1,0,0,0,1,0,0,9-10,neutral
208,R_1LA9cyu3Efw37HV,2019-06-12 10:52:00,10,Affordable and reasonable! ,0,0,0,1,0,0,0,0,0,0,9-10,neutral
209,R_1gvyatNUMx1V8HX,2020-10-18 18:38:00,10,affordable easy to access,0,0,0,0,1,0,0,0,0,0,9-10,positive
210,R_2WBTSBOl2nnlHMb,2020-01-21 12:23:00,10,Affordable price,0,0,0,1,0,0,0,0,0,0,9-10,neutral
211,R_2aRYKgMNV6SgnoL,2020-03-09 15:09:00,10,"Affordable pricing, ebook is very useful, good interface, works on mobile and computers, useful tools such as read text.",0,0,0,0,0,0,0,1,0,0,9-10,positive
212,R_2Wu0l54N7EhiZpL,2020-11-27 15:07:00,10,"Affordable, easy to learn and effecient.",0,0,0,0,1,0,0,0,0,0,9-10,positive
213,R_24dXI8XU8RvgfeS,2020-02-13 15:47:00,9,"Affordable, user-friendly, great practice tools",0,0,0,0,0,0,0,1,0,0,9-10,positive
214,R_1k041zhmDVUs4X8,2020-04-06 14:18:00,8,"After a few technical hiccups, everything about the service is intuitive and helpful.",0,0,0,0,1,0,1,0,0,0,6-8,positive
215,R_3J2T7pfXUrbubFN,2020-09-23 17:58:00,4,"After completing a platform1 exercise, it takes you back to the top.  Ridiculous! ",1,0,0,0,0,0,0,0,0,0,1-5,negative
216,R_2WSbReSF73oTVqx,2019-04-20 14:38:00,9,After learning how to navigate the site it was easy to use.,0,0,0,0,1,0,0,0,0,0,9-10,positive
217,R_1EdpzPeSlaQ767m,2019-01-29 18:49:00,5,"After paying for the product2 subscription I could not access my ebook. There is no instructions on what to do once you paid. I do see you get a email invoice after paying, but there is nothing in that email telling you how to navigate the site to get what I want. It took me 4 days to finally figure out what I did wrong. Even so, I submitted a case id to get help from support. I still have not heard back from no one. I even wanted a refund.",0,0,0,0,0,0,1,0,0,0,1-5,neutral
218,R_86RNgwPvSRo4Kg9,2019-04-23 08:45:00,8,"After playing around on the site, I was able to easily find what I was looking for for my class.",0,0,0,0,1,0,0,0,0,0,6-8,positive
219,R_Z2yuv5Xj9WSVDQl,2019-02-26 17:26:00,1,"After purchase, I requested a refund twice but I haven't received an email or other notice since my purchase.",0,0,0,0,0,0,1,0,0,0,1-5,neutral
